0.02	48	15.6331
0.02	53	9.75525
0.02	59	5.39279
0.02	65	9.48774
0.02	71	8.56025
0.02	78	5.91781
0.02	86	4.01967
0.02	95	5.10197
0.02	104	8.29012
0.02	115	4.53966
0.02	126	3.29178
0.02	139	2.98136
0.02	153	3.53569
0.02	168	2.63746
0.02	185	2.69771
0.02	204	1.57706
0.02	224	1.67273
0.02	247	2.75536
0.02	272	2.23928
0.02	299	1.29657
0.02	329	1.5953
0.02	362	2.07842
0.02	398	2.62549
0.02	438	2.37254
0.02	481	2.41329
0.02	530	2.39577
0.02	583	1.52348
0.02	641	2.30905
0.02	705	1.32699
0.02	776	1.89188
0.02	853	1.52507
0.02	939	2.28061
0.02	1033	1.67866
0.02	1136	1.6851
0.02	1249	1.67938
0.02	1374	2.40699
0.02	1512	1.40919
0.02	1663	2.16992
0.02	1830	1.92568
0.02	2013	1.76711
0.02	2214	1.38831
0.02	2435	2.35455
0.02	2679	2.06616
0.02	2947	1.97068
0.02	3242	1.87984
0.02	3566	1.60257
0.02	3922	1.47685
0.02	4315	1.97145
0.02	4746	1.49394
0.025	8	3568.89
0.025	9	83.2887
0.025	10	110.702
0.025	11	1637.59
0.025	12	44.6894
0.025	14	58.6348
0.025	15	54.4538
0.025	17	50.1726
0.025	18	37.2766
0.025	20	55.0614
0.025	22	29.7493
0.025	25	23.5526
0.025	27	31.2431
0.025	30	23.5668
0.025	33	24.9635
0.025	36	19.8404
0.025	40	21.8438
0.025	44	13.4792
0.025	48	13.4753
0.025	53	13.6784
0.025	59	6.92193
0.025	65	9.20341
0.025	71	8.22087
0.025	78	5.18604
0.025	86	6.15119
0.025	95	5.02731
0.025	104	7.75061
0.025	115	4.58461
0.025	126	3.57674
0.025	139	3.73258
0.025	153	3.27815
0.025	168	2.4744
0.025	185	3.54995
0.025	204	3.29985
0.025	224	2.29786
0.025	247	2.89883
0.025	272	3.21113
0.025	299	2.48835
0.025	329	2.15176
0.025	362	2.38807
0.025	398	2.222
0.025	438	1.83056
0.025	481	2.47704
0.025	530	2.32409
0.025	583	1.69797
0.025	641	2.36584
0.025	705	2.221
0.025	776	1.6905
0.025	853	1.76389
0.025	939	2.00493
0.025	1033	2.0084
0.025	1136	1.72086
0.025	1249	2.28052
0.025	1374	1.5528
0.025	1512	1.50973
0.025	1663	1.58297
0.025	1830	2.26325
0.025	2013	1.90691
0.025	2214	2.24985
0.025	2435	1.81092
0.025	2679	1.65457
0.025	2947	1.93425
0.025	3242	1.99511
0.025	3566	1.47234
0.025	3922	1.30296
0.025	4315	1.84186
0.025	4746	1.95134
0.03	8	60.8149
0.03	9	197.466
0.03	10	53.7832
0.03	11	156.194
0.03	12	350.335
0.03	14	45.954
0.03	15	59.8632
0.03	17	42.8485
0.03	18	49.0568
0.03	20	28.2688
0.03	22	29.7964
0.03	25	29.7764
0.03	27	24.1631
0.03	30	19.5453
0.03	33	24.1199
0.03	36	22.4224
0.03	40	20.6529
0.03	44	17.6046
0.03	48	10.7272
0.03	53	11.1841
0.03	59	9.36691
0.03	65	7.36791
0.03	71	8.61669
0.03	78	6.59743
0.03	86	7.953
0.03	95	3.73274
0.03	104	4.49247
0.03	115	3.17535
0.03	126	3.70715
0.03	139	3.62567
0.03	153	2.66842
0.03	168	3.50721
0.03	185	3.14923
0.03	204	2.76011
0.03	224	3.6697
0.03	247	3.28014
0.03	272	2.48265
0.03	299	2.58104
0.03	329	3.43643
0.03	362	1.39845
0.03	398	2.76428
0.03	438	2.62521
0.03	481	2.10906
0.03	530	2.90309
0.03	583	2.16177
0.03	641	2.50979
0.03	705	2.08339
0.03	776	2.01648
0.03	853	1.7252
0.03	939	1.66893
0.03	1033	2.1095
0.03	1136	1.29441
0.03	1249	1.91649
0.03	1374	1.8147
0.03	1512	1.49071
0.03	1663	1.86079
0.03	1830	1.87298
0.03	2013	1.99819
0.03	2214	1.67976
0.03	2435	1.87036
0.03	2679	1.79964
0.03	2947	1.47294
0.03	3242	1.53855
0.03	3566	1.60182
0.03	3922	1.56334
0.03	4315	1.81789
0.03	4746	2.66888
0.035	8	63.7814
0.035	9	592.239
0.035	10	54.9427
0.035	11	241.816
0.035	12	34.5086
0.035	14	40.9082
0.035	15	35.7696
0.035	17	38.5716
0.035	18	168.548
0.035	20	109.157
0.035	22	15.7172
0.035	25	27.3582
0.035	27	22.3175
0.035	30	26.7757
0.035	33	17.7959
0.035	36	18.9151
0.035	40	12.1278
0.035	44	13.4137
0.035	48	18.666
0.035	53	13.0763
0.035	59	8.57931
0.035	65	9.42121
0.035	71	5.00128
0.035	78	5.14156
0.035	86	5.84861
0.035	95	4.45907
0.035	104	3.43648
0.035	115	3.36423
0.035	126	3.58853
0.035	139	3.60654
0.035	153	4.49582
0.035	168	5.15922
0.035	185	2.22864
0.035	204	1.7616
0.035	224	2.14555
0.035	247	1.87502
0.035	272	2.29597
0.035	299	2.6706
0.035	329	2.33502
0.035	362	2.42118
0.035	398	2.2829
0.035	438	1.58379
0.035	481	2.02798
0.035	530	1.7511
0.035	583	1.5716
0.035	641	1.48763
0.035	705	2.03476
0.035	776	1.97697
0.035	853	2.33471
0.035	939	2.20058
0.035	1033	2.41307
0.035	1136	1.89218
0.035	1249	2.07654
0.035	1374	1.78282
0.035	1512	1.59349
0.035	1663	2.28606
0.035	1830	1.92882
0.035	2013	1.67741
0.035	2214	1.99041
0.035	2435	1.70157
0.035	2679	1.75579
0.035	2947	1.81323
0.035	3242	2.20479
0.035	3566	1.65251
0.035	3922	1.73016
0.035	4315	1.95142
0.035	4746	1.71601
0.04	8	96.1455
0.04	9	79.5029
0.04	10	8086.7
0.04	11	190.137
0.04	12	64.4011
0.04	14	45.67
0.04	15	39.1355
0.04	17	39.217
0.04	18	50.9525
0.04	20	27.1923
0.04	22	79.4686
0.04	25	31.5453
0.04	27	30.0862
0.04	30	24.3338
0.04	33	24.3172
0.04	36	24.5419
0.04	40	22.2669
0.04	44	19.8841
0.04	48	11.8977
0.04	53	10.01
0.04	59	13.8612
0.04	65	8.55735
0.04	71	10.0934
0.04	78	8.82315
0.04	86	4.66541
0.04	95	3.73749
0.04	104	4.4815
0.04	115	4.52052
0.04	126	4.43486
0.04	139	2.86337
0.04	153	2.74616
0.04	168	3.62507
0.04	185	2.35832
0.04	204	3.23928
0.04	224	3.76029
0.04	247	2.16341
0.04	272	3.47082
0.04	299	2.59264
0.04	329	2.46927
0.04	362	1.83638
0.04	398	2.14116
0.04	438	2.30886
0.04	481	2.53793
0.04	530	3.24461
0.04	583	2.26075
0.04	641	1.97849
0.04	705	1.7738
0.04	776	2.06938
0.04	853	2.356
0.04	939	1.69433
0.04	1033	1.77263
0.04	1136	1.61877
0.04	1249	1.98123
0.04	1374	1.91537
0.04	1512	1.84029
0.04	1663	1.88222
0.04	1830	1.73239
0.04	2013	2.01293
0.04	2214	1.93651
0.04	2435	2.02813
0.04	2679	2.04735
0.04	2947	2.23638
0.04	3242	2.33466
0.04	3566	2.04141
0.04	3922	2.3422
0.04	4315	2.08424
0.04	4746	1.84649
0.045	8	151.352
0.045	9	49.3698
0.045	10	182.756
0.045	11	98.7073
0.045	12	49.126
0.045	14	62.4099
0.045	15	112.17
0.045	17	39.6049
0.045	18	37.8774
0.045	20	45.2573
0.045	22	57.5344
0.045	25	28.2174
0.045	27	27.0643
0.045	30	27.9888
0.045	33	28.0675
0.045	36	24.241
0.045	40	23.7156
0.045	44	24.5034
0.045	48	17.9506
0.045	53	14.6798
0.045	59	11.497
0.045	65	11.5971
0.045	71	6.51432
0.045	78	8.28965
0.045	86	10.8506
0.045	95	5.79275
0.045	104	3.29106
0.045	115	5.60022
0.045	126	3.28199
0.045	139	4.74745
0.045	153	2.96411
0.045	168	3.16335
0.045	185	2.8592
0.045	204	2.60838
0.045	224	2.41246
0.045	247	2.17763
0.045	272	2.25432
0.045	299	1.89623
0.045	329	2.64443
0.045	362	2.82004
0.045	398	3.10338
0.045	438	2.69168
0.045	481	1.86493
0.045	530	2.18121
0.045	583	2.09517
0.045	641	1.84494
0.045	705	2.90946
0.045	776	2.26797
0.045	853	2.06243
0.045	939	2.19903
0.045	1033	1.81959
0.045	1136	2.23295
0.045	1249	1.86076
0.045	1374	2.29766
0.045	1512	1.88825
0.045	1663	1.64221
0.045	1830	2.38882
0.045	2013	1.60938
0.045	2214	1.88473
0.045	2435	1.92914
0.045	2679	1.82076
0.045	2947	2.12984
0.045	3242	2.08273
0.045	3566	2.45678
0.045	3922	1.78671
0.045	4315	2.21885
0.045	4746	1.95846
0.05	8	134.501
0.05	9	137.335
0.05	10	61.0655
0.05	11	39.4194
0.05	12	80.655
0.05	14	43.3962
0.05	15	72.6656
0.05	17	43.9862
0.05	18	68.7776
0.05	20	28.5025
0.05	22	48.5984
0.05	25	33.7972
0.05	27	30.9517
0.05	30	21.9997
0.05	33	41.5182
0.05	36	19.1237
0.05	40	26.739
0.05	44	14.4206
0.05	48	15.2255
0.05	53	11.8498
0.05	59	16.6983
0.05	65	11.3485
0.05	71	8.28759
0.05	78	6.07911
0.05	86	8.69821
0.05	95	8.07154
0.05	104	6.5071
0.05	115	4.24216
0.05	126	6.04941
0.05	139	3.37709
0.05	153	4.62787
0.05	168	2.88518
0.05	185	2.77171
0.05	204	3.07836
0.05	224	1.76895
0.05	247	3.25837
0.05	272	2.65189
0.05	299	3.14239
0.05	329	3.80986
0.05	362	4.06993
0.05	398	3.16333
0.05	438	2.00716
0.05	481	2.47769
0.05	530	1.97541
0.05	583	2.15613
0.05	641	2.53311
0.05	705	2.16134
0.05	776	1.75954
0.05	853	2.34859
0.05	939	2.3567
0.05	1033	2.26011
0.05	1136	2.08198
0.05	1249	2.1307
0.05	1374	2.11392
0.05	1512	1.87363
0.05	1663	1.6642
0.05	1830	1.72524
0.05	2013	1.58633
0.05	2214	2.20942
0.05	2435	2.39418
0.05	2679	1.94307
0.05	2947	1.94145
0.05	3242	2.01534
0.05	3566	1.89147
0.05	3922	1.9867
0.05	4315	2.13275
0.05	4746	2.14231
0.055	8	666.792
0.055	9	4120.75
0.055	10	90.0618
0.055	11	653.845
0.055	12	58.8655
0.055	14	121.922
0.055	15	48.3115
0.055	17	59.643
0.055	18	71.8309
0.055	20	87.5048
0.055	22	82.443
0.055	25	37.3064
0.055	27	38.682
0.055	30	39.1961
0.055	33	23.3434
0.055	36	25.4753
0.055	40	34.4671
0.055	44	17.3011
0.055	48	11.9016
0.055	53	11.2782
0.055	59	10.5474
0.055	65	12.82
0.055	71	11.0546
0.055	78	8.91471
0.055	86	7.39024
0.055	95	7.16635
0.055	104	5.5399
0.055	115	5.07423
0.055	126	4.29605
0.055	139	5.31026
0.055	153	5.35071
0.055	168	3.38917
0.055	185	3.15433
0.055	204	3.63133
0.055	224	3.47104
0.055	247	2.48969
0.055	272	3.23723
0.055	299	3.14518
0.055	329	2.88315
0.055	362	2.33377
0.055	398	3.18527
0.055	438	2.44554
0.055	481	2.05319
0.055	530	1.99198
0.055	583	2.08101
0.055	641	2.35262
0.055	705	2.31585
0.055	776	3.03822
0.055	853	1.71357
0.055	939	2.05447
0.055	1033	2.21573
0.055	1136	1.99908
0.055	1249	2.21761
0.055	1374	2.43751
0.055	1512	2.71733
0.055	1663	2.23065
0.055	1830	2.17103
0.055	2013	1.86932
0.055	2214	2.12979
0.055	2435	2.03446
0.055	2679	2.11987
0.055	2947	2.24539
0.055	3242	2.34615
0.055	3566	2.07138
0.055	3922	2.08603
0.055	4315	2.48677
0.055	4746	2.05548
0.06	8	2081.29
0.06	9	547.686
0.06	10	83.7521
0.06	11	73.7536
0.06	12	75.7513
0.06	14	97.0168
0.06	15	107.555
0.06	17	54.4047
0.06	18	42.7091
0.06	20	39.5501
0.06	22	64.0744
0.06	25	52.5192
0.06	27	28.9851
0.06	30	28.8593
0.06	33	24.3606
0.06	36	19.8506
0.06	40	31.1156
0.06	44	18.4573
0.06	48	11.1665
0.06	53	20.3126
0.06	59	13.7932
0.06	65	15.9074
0.06	71	15.3044
0.06	78	9.56985
0.06	86	13.1869
0.06	95	4.02377
0.06	104	6.04612
0.06	115	5.92356
0.06	126	4.10137
0.06	139	5.06354
0.06	153	3.62298
0.06	168	3.7008
0.06	185	3.52787
0.06	204	2.57571
0.06	224	4.49045
0.06	247	2.39418
0.06	272	2.08935
0.06	299	2.043
0.06	329	2.26856
0.06	362	3.10485
0.06	398	2.40557
0.06	438	2.73439
0.06	481	2.25612
0.06	530	3.03399
0.06	583	2.05254
0.06	641	3.13033
0.06	705	3.06679
0.06	776	2.09408
0.06	853	2.49714
0.06	939	2.24449
0.06	1033	2.63826
0.06	1136	1.56605
0.06	1249	2.09554
0.06	1374	1.98857
0.06	1512	1.98955
0.06	1663	2.43207
0.06	1830	2.20909
0.06	2013	2.03018
0.06	2214	1.61834
0.06	2435	1.98995
0.06	2679	1.4836
0.06	2947	1.9827
0.06	3242	1.65972
0.06	3566	1.78846
0.06	3922	2.54041
0.06	4315	2.69847
0.06	4746	2.43365
0.065	8	93.5229
0.065	9	91.4329
0.065	10	270.302
0.065	11	104.352
0.065	12	73.373
0.065	14	93.8488
0.065	15	52.4384
0.065	17	62.2606
0.065	18	35.4286
0.065	20	40.1915
0.065	22	30.513
0.065	25	28.4737
0.065	27	24.5799
0.065	30	30.7626
0.065	33	26.1521
0.065	36	23.8295
0.065	40	21.4713
0.065	44	20.7164
0.065	48	17.7203
0.065	53	14.6657
0.065	59	12.1612
0.065	65	11.6704
0.065	71	9.667
0.065	78	11.1354
0.065	86	6.30596
0.065	95	7.12785
0.065	104	6.86906
0.065	115	4.77543
0.065	126	5.65732
0.065	139	3.81383
0.065	153	4.22005
0.065	168	4.22299
0.065	185	3.41467
0.065	204	3.4496
0.065	224	3.11299
0.065	247	3.58062
0.065	272	2.64858
0.065	299	2.26087
0.065	329	2.58859
0.065	362	3.08958
0.065	398	3.37351
0.065	438	2.72556
0.065	481	2.72357
0.065	530	2.40766
0.065	583	2.35424
0.065	641	2.59519
0.065	705	2.49454
0.065	776	2.08732
0.065	853	2.04316
0.065	939	2.51133
0.065	1033	2.301
0.065	1136	2.72505
0.065	1249	2.73696
0.065	1374	1.75641
0.065	1512	1.93377
0.065	1663	1.93282
0.065	1830	1.6407
0.065	2013	2.03809
0.065	2214	2.05263
0.065	2435	2.44244
0.065	2679	2.21636
0.065	2947	2.14894
0.065	3242	2.05022
0.065	3566	1.86162
0.065	3922	2.12005
0.065	4315	1.99592
0.065	4746	2.13595
0.07	8	5093.28
0.07	9	52.2829
0.07	10	64.2829
0.07	11	57.1993
0.07	12	65.2665
0.07	14	141.48
0.07	15	42.9027
0.07	17	45.4679
0.07	18	30.0537
0.07	20	188.486
0.07	22	32.3225
0.07	25	43.981
0.07	27	28.8933
0.07	30	45.2828
0.07	33	28.9334
0.07	36	26.4189
0.07	40	21.6768
0.07	44	20.2379
0.07	48	19.2065
0.07	53	9.8344
0.07	59	11.7632
0.07	65	10.9446
0.07	71	9.24512
0.07	78	7.0008
0.07	86	5.65675
0.07	95	7.6848
0.07	104	4.76199
0.07	115	6.23185
0.07	126	5.06365
0.07	139	3.59297
0.07	153	4.23484
0.07	168	3.63685
0.07	185	4.23688
0.07	204	3.49461
0.07	224	4.56638
0.07	247	2.99626
0.07	272	3.0463
0.07	299	3.06101
0.07	329	3.34817
0.07	362	3.36608
0.07	398	2.12573
0.07	438	2.71606
0.07	481	2.34331
0.07	530	3.50217
0.07	583	2.43042
0.07	641	2.79188
0.07	705	2.56537
0.07	776	2.43592
0.07	853	1.879
0.07	939	2.56395
0.07	1033	1.93402
0.07	1136	2.31421
0.07	1249	2.03434
0.07	1374	2.11063
0.07	1512	2.83101
0.07	1663	2.52089
0.07	1830	1.98446
0.07	2013	2.34134
0.07	2214	1.80681
0.07	2435	2.06122
0.07	2679	1.80585
0.07	2947	2.4773
0.07	3242	2.40662
0.07	3566	2.16774
0.07	3922	2.13117
0.07	4315	2.06576
0.07	4746	1.98607
0.075	8	261.876
0.075	9	144.254
0.075	10	141.219
0.075	11	58.1935
0.075	12	356.114
0.075	14	81.2881
0.075	15	71.3116
0.075	17	41.7622
0.075	18	41.2413
0.075	20	35.0585
0.075	22	30.9192
0.075	25	47.2248
0.075	27	44.1496
0.075	30	32.6117
0.075	33	22.2156
0.075	36	41.0726
0.075	40	25.5735
0.075	44	24.9848
0.075	48	18.8534
0.075	53	16.7911
0.075	59	16.8083
0.075	65	13.1353
0.075	71	10.5544
0.075	78	9.56378
0.075	86	7.3892
0.075	95	8.36827
0.075	104	5.78577
0.075	115	5.54248
0.075	126	6.74554
0.075	139	5.14475
0.075	153	4.52708
0.075	168	3.6124
0.075	185	3.89556
0.075	204	3.32444
0.075	224	3.37588
0.075	247	3.56622
0.075	272	3.02091
0.075	299	3.70987
0.075	329	2.35737
0.075	362	2.42873
0.075	398	2.17172
0.075	438	2.8465
0.075	481	3.16076
0.075	530	2.93045
0.075	583	2.78525
0.075	641	2.55526
0.075	705	2.82176
0.075	776	2.59597
0.075	853	2.64062
0.075	939	2.69783
0.075	1033	2.10171
0.075	1136	2.16033
0.075	1249	2.32765
0.075	1374	1.94601
0.075	1512	1.92315
0.075	1663	2.60371
0.075	1830	1.90468
0.075	2013	2.42486
0.075	2214	2.02873
0.075	2435	2.1228
0.075	2679	2.31228
0.075	2947	2.10986
0.075	3242	2.45719
0.075	3566	3.11116
0.075	3922	2.10626
0.075	4315	2.22577
0.075	4746	2.66235
0.08	8	144.499
0.08	9	6049.78
0.08	10	189.453
0.08	11	108.579
0.08	12	211.617
0.08	14	88.4132
0.08	15	64.2749
0.08	17	48.4369
0.08	18	62.6756
0.08	20	43.1715
0.08	22	43.119
0.08	25	33.1711
0.08	27	46.5729
0.08	30	33.3554
0.08	33	28.7892
0.08	36	25.5332
0.08	40	31.2403
0.08	44	18.4464
0.08	48	13.866
0.08	53	18.8232
0.08	59	15.9025
0.08	65	10.6905
0.08	71	12.3464
0.08	78	7.15269
0.08	86	7.86863
0.08	95	8.13596
0.08	104	7.3632
0.08	115	5.70211
0.08	126	5.81062
0.08	139	4.63158
0.08	153	7.01496
0.08	168	2.63295
0.08	185	4.84492
0.08	204	3.96605
0.08	224	3.48887
0.08	247	2.39809
0.08	272	2.29452
0.08	299	3.69705
0.08	329	2.93691
0.08	362	2.5182
0.08	398	3.78839
0.08	438	2.80585
0.08	481	2.56785
0.08	530	2.07481
0.08	583	2.04004
0.08	641	2.76199
0.08	705	2.07953
0.08	776	2.8746
0.08	853	2.09422
0.08	939	2.26395
0.08	1033	2.80709
0.08	1136	2.62211
0.08	1249	2.85187
0.08	1374	2.66416
0.08	1512	2.47836
0.08	1663	2.50777
0.08	1830	2.06598
0.08	2013	2.05991
0.08	2214	2.52935
0.08	2435	2.23404
0.08	2679	3.36318
0.08	2947	2.52175
0.08	3242	2.1905
0.08	3566	2.42782
0.08	3922	2.13307
0.08	4315	2.60065
0.08	4746	2.16004
0.085	8	1506.27
0.085	9	82.9759
0.085	10	143.875
0.085	11	61.0219
0.085	12	39.5245
0.085	14	67.4639
0.085	15	63.1318
0.085	17	43.8411
0.085	18	57.1408
0.085	20	40.3923
0.085	22	55.0148
0.085	25	51.4538
0.085	27	39.1233
0.085	30	28.7822
0.085	33	36.1164
0.085	36	28.0665
0.085	40	21.8566
0.085	44	20.3133
0.085	48	17.748
0.085	53	16.2955
0.085	59	15.4116
0.085	65	12.4555
0.085	71	11.2294
0.085	78	9.62283
0.085	86	6.51879
0.085	95	8.26166
0.085	104	5.73355
0.085	115	4.51116
0.085	126	5.36177
0.085	139	6.63354
0.085	153	4.94214
0.085	168	4.61896
0.085	185	3.5446
0.085	204	4.02523
0.085	224	2.79499
0.085	247	3.69566
0.085	272	3.94972
0.085	299	2.55275
0.085	329	2.6488
0.085	362	3.63574
0.085	398	2.33566
0.085	438	3.16992
0.085	481	2.43927
0.085	530	2.43591
0.085	583	2.83565
0.085	641	2.05454
0.085	705	2.70638
0.085	776	1.85425
0.085	853	2.54727
0.085	939	2.08702
0.085	1033	2.69847
0.085	1136	2.58011
0.085	1249	2.19719
0.085	1374	2.15921
0.085	1512	1.98297
0.085	1663	1.94146
0.085	1830	2.58804
0.085	2013	2.22699
0.085	2214	2.21864
0.085	2435	2.39901
0.085	2679	2.58726
0.085	2947	1.97036
0.085	3242	2.3383
0.085	3566	2.37398
0.085	3922	2.68562
0.085	4315	1.90881
0.085	4746	1.86052
0.09	8	76407.9
0.09	9	9284.7
0.09	10	188.287
0.09	11	74.3685
0.09	12	49.2147
0.09	14	47.8496
0.09	15	40.9875
0.09	17	86.6143
0.09	18	52.0846
0.09	20	41.3743
0.09	22	36.294
0.09	25	36.3679
0.09	27	41.7402
0.09	30	27.3445
0.09	33	27.6384
0.09	36	23.3712
0.09	40	19.3345
0.09	44	19.6665
0.09	48	19.1507
0.09	53	20.2131
0.09	59	15.9388
0.09	65	11.073
0.09	71	13.4247
0.09	78	8.34278
0.09	86	7.69286
0.09	95	6.35457
0.09	104	6.8799
0.09	115	6.09783
0.09	126	4.28956
0.09	139	5.86531
0.09	153	4.15744
0.09	168	4.6603
0.09	185	3.24005
0.09	204	5.40159
0.09	224	4.27216
0.09	247	3.31621
0.09	272	4.03687
0.09	299	2.84258
0.09	329	2.90487
0.09	362	2.53298
0.09	398	2.80939
0.09	438	3.13816
0.09	481	3.11646
0.09	530	2.89755
0.09	583	3.03277
0.09	641	2.06787
0.09	705	3.22231
0.09	776	3.00737
0.09	853	2.38912
0.09	939	2.95552
0.09	1033	2.75211
0.09	1136	3.21712
0.09	1249	2.26707
0.09	1374	2.57858
0.09	1512	2.2745
0.09	1663	2.3737
0.09	1830	2.23707
